"Parcel.Number","old_height","new_height_rezoning","new_height_housing_choice","height_increase_rezoning","height_increase_housing_choice"
"1794015",40,40,40,FALSE,FALSE
"1794016",40,50,85,TRUE,TRUE
"1794017",40,50,85,TRUE,TRUE
"1794020",40,50,85,TRUE,TRUE
"1794021",40,50,85,TRUE,TRUE
"1794022",40,50,85,TRUE,TRUE
"1794023",40,50,85,TRUE,TRUE
"1794024",40,50,85,TRUE,TRUE
"1794025",40,40,40,FALSE,FALSE
"1794026",40,40,40,FALSE,FALSE
"1794027",40,40,40,FALSE,FALSE
"1794028",40,40,40,FALSE,FALSE
"1794029",40,40,40,FALSE,FALSE
"1794030",40,40,40,FALSE,FALSE
"1794031",40,40,40,FALSE,FALSE
"1794032",40,40,40,FALSE,FALSE
"1794033",40,40,40,FALSE,FALSE
"1794034",40,40,40,FALSE,FALSE
"1794035",40,40,40,FALSE,FALSE
"1794036",40,40,40,FALSE,FALSE
"1794037",40,40,40,FALSE,FALSE
"1794038",40,40,40,FALSE,FALSE
"1794041",40,40,65,FALSE,TRUE
"1794042",40,40,65,FALSE,TRUE
"1794043",40,40,65,FALSE,TRUE
"1795001",40,40,65,FALSE,TRUE
"1795002",40,40,40,FALSE,FALSE
"1795003",40,40,40,FALSE,FALSE
"1795004",40,40,40,FALSE,FALSE
"1795005",40,40,40,FALSE,FALSE
"1795006",40,40,40,FALSE,FALSE
"1795007",40,40,40,FALSE,FALSE
"1795008",40,40,40,FALSE,FALSE
"1795009",40,40,40,FALSE,FALSE
"1795010",40,40,40,FALSE,FALSE
"1795011",40,40,40,FALSE,FALSE
"1795012",40,40,40,FALSE,FALSE
"1795013",40,40,40,FALSE,FALSE
"1795014",40,40,40,FALSE,FALSE
"1795015",40,50,85,TRUE,TRUE
"1795016",40,50,85,TRUE,TRUE
"1795018",40,50,85,TRUE,TRUE
"1795019",40,40,40,FALSE,FALSE
"1795020",40,40,40,FALSE,FALSE
"1795021",40,40,40,FALSE,FALSE
"1795022",40,40,40,FALSE,FALSE
"1795023",40,40,40,FALSE,FALSE
"1795024",40,40,40,FALSE,FALSE
"1795025",40,40,40,FALSE,FALSE
"1795026",40,40,40,FALSE,FALSE
"1795028",40,40,40,FALSE,FALSE
"1795029",40,40,65,FALSE,TRUE
"1795030",40,40,65,FALSE,TRUE
"1795031",40,40,65,FALSE,TRUE
"1795032",40,40,65,FALSE,TRUE
"1795033",40,40,65,FALSE,TRUE
"1795034",40,40,65,FALSE,TRUE
"1795035",40,40,65,FALSE,TRUE
"1795036",40,40,65,FALSE,TRUE
"1795037",40,40,40,FALSE,FALSE
"1795038",40,40,40,FALSE,FALSE
"1795039",40,50,85,TRUE,TRUE
"1795040",40,50,85,TRUE,TRUE
"1795041",40,40,40,FALSE,FALSE
"1796001",40,40,65,FALSE,TRUE
"1796002",40,40,40,FALSE,FALSE
"1796003",40,40,40,FALSE,FALSE
"1796004",40,40,40,FALSE,FALSE
"1796005",40,40,40,FALSE,FALSE
"1796006",40,40,40,FALSE,FALSE
"1796007",40,40,40,FALSE,FALSE
"1796008",40,40,40,FALSE,FALSE
"1796009",40,40,40,FALSE,FALSE
"1796010",40,40,40,FALSE,FALSE
"1796011",40,40,40,FALSE,FALSE
"1796012",40,40,40,FALSE,FALSE
"1796013",40,40,40,FALSE,FALSE
"1796014",40,40,40,FALSE,FALSE
"1796015",40,40,40,FALSE,FALSE
"1796016",40,40,40,FALSE,FALSE
"1796017",40,50,85,TRUE,TRUE
"1796018",40,50,85,TRUE,TRUE
"1796022",40,40,40,FALSE,FALSE
"1796023",40,40,40,FALSE,FALSE
"1796024",40,40,40,FALSE,FALSE
"1796025",40,40,40,FALSE,FALSE
"1796026",40,40,40,FALSE,FALSE
"1796027",40,40,40,FALSE,FALSE
"1796030",40,40,40,FALSE,FALSE
"1796031",40,40,40,FALSE,FALSE
"1796032",40,40,40,FALSE,FALSE
"1796033",40,40,40,FALSE,FALSE
"1796034",40,40,65,FALSE,TRUE
"1796035",40,40,65,FALSE,TRUE
"1796036",40,40,65,FALSE,TRUE
"1796037",40,40,65,FALSE,TRUE
"1796038",40,40,65,FALSE,TRUE
"1796039",40,40,65,FALSE,TRUE
"1796040",40,40,40,FALSE,FALSE
"1796041",40,50,85,TRUE,TRUE
"1796042",40,50,85,TRUE,TRUE
"1796043",40,40,40,FALSE,FALSE
"1796044",40,40,40,FALSE,FALSE
"1796060",40,40,40,FALSE,FALSE
"1796061",40,40,40,FALSE,FALSE
"1797001",40,40,65,FALSE,TRUE
"1797004",40,40,40,FALSE,FALSE
"1797005",40,40,40,FALSE,FALSE
"1797006",40,40,40,FALSE,FALSE
"1797007",40,40,40,FALSE,FALSE
"1797012",40,40,40,FALSE,FALSE
"1797013",40,40,40,FALSE,FALSE
"1797014",40,50,85,TRUE,TRUE
"1797015",40,50,85,TRUE,TRUE
"1797016",40,50,85,TRUE,TRUE
"1797017",40,50,85,TRUE,TRUE
"1797018",40,50,85,TRUE,TRUE
"1797019",40,50,85,TRUE,TRUE
"1797020",40,50,85,TRUE,TRUE
"1797021",40,50,85,TRUE,TRUE
"1797022",40,40,40,FALSE,FALSE
"1797027",40,40,40,FALSE,FALSE
"1797028",40,40,40,FALSE,FALSE
"1797029",40,40,40,FALSE,FALSE
"1797030",40,40,40,FALSE,FALSE
"1797032",40,40,65,FALSE,TRUE
"1797033",40,40,65,FALSE,TRUE
"1797034",40,40,65,FALSE,TRUE
"1797035",40,40,65,FALSE,TRUE
"1797036",40,40,65,FALSE,TRUE
"1797037",40,40,65,FALSE,TRUE
"1797038",40,40,65,FALSE,TRUE
"1797039",40,40,65,FALSE,TRUE
"1797040",40,40,40,FALSE,FALSE
"1797041",40,40,40,FALSE,FALSE
"1798001",40,40,65,FALSE,TRUE
"1798002",40,40,65,FALSE,TRUE
"1798003",40,40,65,FALSE,TRUE
"1798004",40,40,65,FALSE,TRUE
"1798005",40,40,40,FALSE,FALSE
"1798006",40,40,40,FALSE,FALSE
"1798007",40,40,40,FALSE,FALSE
"1798008",40,40,40,FALSE,FALSE
"1798009",40,40,40,FALSE,FALSE
"1798010",40,40,40,FALSE,FALSE
"1798011",40,40,40,FALSE,FALSE
"1798012",40,40,40,FALSE,FALSE
"1798013",40,40,40,FALSE,FALSE
"1798014",40,40,40,FALSE,FALSE
"1798015",40,40,40,FALSE,FALSE
"1798016",40,40,40,FALSE,FALSE
"1798017",40,40,40,FALSE,FALSE
"1798018",40,40,40,FALSE,FALSE
"1798019",40,40,40,FALSE,FALSE
"1798027",40,50,85,TRUE,TRUE
"1798028",40,50,85,TRUE,TRUE
"1798029",40,50,85,TRUE,TRUE
"1798030",40,40,40,FALSE,FALSE
"1798031",40,40,40,FALSE,FALSE
"1798032",40,40,40,FALSE,FALSE
"1798033",40,40,40,FALSE,FALSE
"1798034",40,40,40,FALSE,FALSE
"1798035",40,40,40,FALSE,FALSE
"1798036",40,40,40,FALSE,FALSE
"1798037",40,40,40,FALSE,FALSE
"1798038",40,40,40,FALSE,FALSE
"1798039",40,40,40,FALSE,FALSE
"1798040",40,40,40,FALSE,FALSE
"1798041",40,40,40,FALSE,FALSE
"1798042",40,40,40,FALSE,FALSE
"1798043",40,40,40,FALSE,FALSE
"1798044",40,40,40,FALSE,FALSE
"1798045",40,40,40,FALSE,FALSE
"1798046",40,40,40,FALSE,FALSE
"1798047",40,40,65,FALSE,TRUE
"1798051",40,40,65,FALSE,TRUE
"1798052",40,40,65,FALSE,TRUE
"1798053",40,40,65,FALSE,TRUE
"1798054",40,40,65,FALSE,TRUE
"1798055",40,40,65,FALSE,TRUE
"1798056",40,40,65,FALSE,TRUE
"1798057",40,40,40,FALSE,FALSE
"1798059",40,50,85,TRUE,TRUE
"1798060",40,50,85,TRUE,TRUE
"1799001",40,40,65,FALSE,TRUE
"1799002",40,40,40,FALSE,FALSE
"1799003",40,40,40,FALSE,FALSE
"1799004",40,40,40,FALSE,FALSE
"1799005",40,40,40,FALSE,FALSE
"1799006",40,40,40,FALSE,FALSE
"1799007",40,40,40,FALSE,FALSE
"1799008",40,40,40,FALSE,FALSE
"1799009",40,40,40,FALSE,FALSE
"1799010",40,40,40,FALSE,FALSE
"1799011",40,40,40,FALSE,FALSE
"1799012",40,40,40,FALSE,FALSE
"1799013",40,40,40,FALSE,FALSE
"1799014",40,40,40,FALSE,FALSE
"1799015",40,50,85,TRUE,TRUE
"1799016",40,50,85,TRUE,TRUE
"1799018",40,50,85,TRUE,TRUE
"1799020",40,50,85,TRUE,TRUE
"1799021",40,50,85,TRUE,TRUE
"1799024",40,40,40,FALSE,FALSE
"1799025",40,40,40,FALSE,FALSE
"1799026",40,40,40,FALSE,FALSE
"1799027",40,40,40,FALSE,FALSE
"1799028",40,40,40,FALSE,FALSE
"1799029",40,40,40,FALSE,FALSE
"1799030",40,40,40,FALSE,FALSE
"1799031",40,40,40,FALSE,FALSE
"1799032",40,40,40,FALSE,FALSE
"1799033",40,40,40,FALSE,FALSE
"1799034",40,40,40,FALSE,FALSE
"1799035",40,40,40,FALSE,FALSE
"1799036",40,40,65,FALSE,TRUE
"1799037",40,40,65,FALSE,TRUE
"1799038",40,40,65,FALSE,TRUE
"1799039",40,50,85,TRUE,TRUE
"1799040",40,40,40,FALSE,FALSE
"1800001",40,40,65,FALSE,TRUE
"1800002",40,40,40,FALSE,FALSE
"1800004",40,40,40,FALSE,FALSE
"1800005",40,40,40,FALSE,FALSE
"1800006",40,40,40,FALSE,FALSE
"1800007",40,40,40,FALSE,FALSE
"1800008",40,40,40,FALSE,FALSE
"1800009",40,40,40,FALSE,FALSE
"1800010",40,40,40,FALSE,FALSE
"1800012",40,40,40,FALSE,FALSE
"1800013",40,40,40,FALSE,FALSE
"1800014",40,40,40,FALSE,FALSE
"1800015",40,40,40,FALSE,FALSE
"1800016",40,40,40,FALSE,FALSE
"1800017",40,40,40,FALSE,FALSE
"1800018",40,40,40,FALSE,FALSE
"1800019",40,40,40,FALSE,FALSE
"1800020",40,40,40,FALSE,FALSE
"1800021",40,40,65,FALSE,TRUE
"1800022",40,40,65,FALSE,TRUE
"1800023",40,40,65,FALSE,TRUE
"1800024",40,40,65,FALSE,TRUE
"1800025",40,40,65,FALSE,TRUE
"1800026",40,40,65,FALSE,TRUE
"1800027",40,40,65,FALSE,TRUE
"1800028",40,40,65,FALSE,TRUE
"1800029",40,50,85,TRUE,TRUE
"1800030",40,50,85,TRUE,TRUE
"1800031",40,50,85,TRUE,TRUE
"1800032",40,50,85,TRUE,TRUE
"1800035",40,40,40,FALSE,FALSE
"1800041",40,40,40,FALSE,FALSE
"1801003",40,40,40,FALSE,FALSE
"1801004",40,40,40,FALSE,FALSE
"1801005",40,40,40,FALSE,FALSE
"1801006",40,40,40,FALSE,FALSE
"1801007",40,40,40,FALSE,FALSE
"1801008",40,40,40,FALSE,FALSE
"1801009",40,40,40,FALSE,FALSE
"1801010",40,40,40,FALSE,FALSE
"1801011",40,40,40,FALSE,FALSE
"1801012",40,40,40,FALSE,FALSE
"1801013",40,40,40,FALSE,FALSE
"1801014",40,40,40,FALSE,FALSE
"1801015",40,40,40,FALSE,FALSE
"1801016",40,50,85,TRUE,TRUE
"1801017",40,50,85,TRUE,TRUE
"1801020",40,50,85,TRUE,TRUE
"1801021",40,50,85,TRUE,TRUE
"1801022",40,50,85,TRUE,TRUE
"1801023",40,50,85,TRUE,TRUE
"1801024",40,40,40,FALSE,FALSE
"1801025",40,40,40,FALSE,FALSE
"1801026",40,40,40,FALSE,FALSE
"1801027",40,40,40,FALSE,FALSE
"1801028",40,40,40,FALSE,FALSE
"1801029",40,40,40,FALSE,FALSE
"1801030",40,40,40,FALSE,FALSE
"1801031",40,40,40,FALSE,FALSE
"1801032",40,40,40,FALSE,FALSE
"1801033",40,40,40,FALSE,FALSE
"1801035",40,40,40,FALSE,FALSE
"1801036",40,40,40,FALSE,FALSE
"1801037",40,40,40,FALSE,FALSE
"1801038",40,40,40,FALSE,FALSE
"1801039",40,40,40,FALSE,FALSE
"1801040",40,40,40,FALSE,FALSE
"1801041",40,40,65,FALSE,TRUE
"1801042",40,40,65,FALSE,TRUE
"1801043",40,40,65,FALSE,TRUE
"1801044",40,40,65,FALSE,TRUE
"1801045",40,40,65,FALSE,TRUE
"1801046",40,40,65,FALSE,TRUE
"1801050",40,50,85,TRUE,TRUE
"1801051",40,40,40,FALSE,FALSE
"1801053",40,40,65,FALSE,TRUE
"1801062",40,40,40,FALSE,FALSE
"1802001",40,40,65,FALSE,TRUE
"1802002",40,40,40,FALSE,FALSE
"1802004",40,40,40,FALSE,FALSE
"1802005",40,40,40,FALSE,FALSE
"1802006",40,40,40,FALSE,FALSE
"1802007",40,40,40,FALSE,FALSE
"1802008",40,40,40,FALSE,FALSE
"1802009",40,40,40,FALSE,FALSE
"1802011",40,40,40,FALSE,FALSE
"1802012",40,50,85,TRUE,TRUE
"1802018",40,50,85,TRUE,TRUE
"1802019",40,50,85,TRUE,TRUE
"1802023",40,40,40,FALSE,FALSE
"1802024",40,40,40,FALSE,FALSE
"1802026",40,40,40,FALSE,FALSE
"1802027",40,40,40,FALSE,FALSE
"1802028",40,40,40,FALSE,FALSE
"1802030",40,40,65,FALSE,TRUE
"1802031",40,40,65,FALSE,TRUE
"1802032",40,40,65,FALSE,TRUE
"1802033",40,40,65,FALSE,TRUE
"1802034",40,40,65,FALSE,TRUE
"1802035",40,40,65,FALSE,TRUE
"1802037",40,40,40,FALSE,FALSE
"1802038",40,40,40,FALSE,FALSE
"1802039",40,40,40,FALSE,FALSE
"1802040",40,40,40,FALSE,FALSE
"1802042",40,40,40,FALSE,FALSE
"1802043",40,40,40,FALSE,FALSE
"1802044",40,40,40,FALSE,FALSE
"1802045",40,40,65,FALSE,TRUE
"1802046",40,40,40,FALSE,FALSE
"1802047",40,40,40,FALSE,FALSE
"1802048",40,50,85,TRUE,TRUE
"1802049",40,50,85,TRUE,TRUE
"1802050",40,50,85,TRUE,TRUE
"1802061",40,40,40,FALSE,FALSE
"1803001",40,40,40,FALSE,FALSE
"1803002",40,40,40,FALSE,FALSE
"1803003",40,40,40,FALSE,FALSE
"1803004",40,40,40,FALSE,FALSE
"1803005",40,40,40,FALSE,FALSE
"1803006",40,40,40,FALSE,FALSE
"1803007",40,40,40,FALSE,FALSE
"1803008",40,40,40,FALSE,FALSE
"1803009",40,40,40,FALSE,FALSE
"1803010",40,40,40,FALSE,FALSE
"1803013",40,40,40,FALSE,FALSE
"1803014",40,40,40,FALSE,FALSE
"1803015",40,40,40,FALSE,FALSE
"1803016",40,40,40,FALSE,FALSE
"1803020",40,40,40,FALSE,FALSE
"1803021",40,40,40,FALSE,FALSE
"1803022",40,40,40,FALSE,FALSE
"1803023",40,40,40,FALSE,FALSE
"1803024",40,40,40,FALSE,FALSE
"1803025",40,40,40,FALSE,FALSE
"1803026",40,40,40,FALSE,FALSE
"1803027",40,40,40,FALSE,FALSE
"1803028",40,40,40,FALSE,FALSE
"1803029",40,40,40,FALSE,FALSE
"1803030",40,40,40,FALSE,FALSE
"1803031",40,40,40,FALSE,FALSE
"1803032",40,40,40,FALSE,FALSE
"1803033",40,40,40,FALSE,FALSE
"1803034",40,40,40,FALSE,FALSE
"1803035",40,40,40,FALSE,FALSE
"1803036",40,40,40,FALSE,FALSE
"1803037",40,40,40,FALSE,FALSE
"1803038",40,40,40,FALSE,FALSE
"1803039",40,40,40,FALSE,FALSE
"1805002",40,40,40,FALSE,FALSE
"1805003",40,40,40,FALSE,FALSE
"1805004",40,40,40,FALSE,FALSE
"1805005",40,40,40,FALSE,FALSE
"1805006",40,40,40,FALSE,FALSE
"1805007",40,40,40,FALSE,FALSE
"1805008",40,40,40,FALSE,FALSE
"1805009",40,40,40,FALSE,FALSE
"1805010",40,40,40,FALSE,FALSE
"1805011",40,40,40,FALSE,FALSE
"1805012",40,40,40,FALSE,FALSE
"1805014",40,40,40,FALSE,FALSE
"1805015",40,40,40,FALSE,FALSE
"1805016",40,40,40,FALSE,FALSE
"1805017",40,40,40,FALSE,FALSE
"1805018",40,40,40,FALSE,FALSE
"1805019",40,40,40,FALSE,FALSE
"1805020",40,40,40,FALSE,FALSE
"1805021",40,40,40,FALSE,FALSE
"1805022",40,40,40,FALSE,FALSE
"1805023",40,40,40,FALSE,FALSE
"1805024",40,40,40,FALSE,FALSE
"1805025",40,40,40,FALSE,FALSE
"1805028",40,40,40,FALSE,FALSE
"1805032",40,40,40,FALSE,FALSE
"1805035",40,40,40,FALSE,FALSE
"1805036",40,40,40,FALSE,FALSE
"1805037",40,40,40,FALSE,FALSE
"1805038",40,40,40,FALSE,FALSE
"1805047",40,40,40,FALSE,FALSE
"1805048",40,40,40,FALSE,FALSE
"1805049",40,40,40,FALSE,FALSE
"1805050",40,40,40,FALSE,FALSE
"1805051",40,40,40,FALSE,FALSE
"1805052",40,40,40,FALSE,FALSE
"1805053",40,40,40,FALSE,FALSE
"1805054",40,40,40,FALSE,FALSE
"1805055",40,40,40,FALSE,FALSE
"1805057",40,40,40,FALSE,FALSE
"1805062",40,40,40,FALSE,FALSE
"1805065",40,40,40,FALSE,FALSE
"1805068",40,40,40,FALSE,FALSE
"1806005",40,40,40,FALSE,FALSE
"1806007",40,40,40,FALSE,FALSE
"1806008",40,40,40,FALSE,FALSE
"1806009",40,40,40,FALSE,FALSE
"1806010",40,40,40,FALSE,FALSE
"1806011",40,40,40,FALSE,FALSE
"1806012",40,40,40,FALSE,FALSE
"1806013",40,40,40,FALSE,FALSE
"1806014",40,40,40,FALSE,FALSE
"1806015",40,40,40,FALSE,FALSE
"1806019",40,40,40,FALSE,FALSE
"1806021",40,40,40,FALSE,FALSE
"1806022",40,40,40,FALSE,FALSE
"1806023",40,40,40,FALSE,FALSE
"1806024",40,40,40,FALSE,FALSE
"1806027",40,40,40,FALSE,FALSE
"1806028",40,40,40,FALSE,FALSE
"1806029",40,40,40,FALSE,FALSE
"1806030",40,40,40,FALSE,FALSE
"1806031",40,50,85,TRUE,TRUE
"1806034",40,50,85,TRUE,TRUE
"1806037",40,50,85,TRUE,TRUE
"1806042",40,50,85,TRUE,TRUE
"1806043",40,40,40,FALSE,FALSE
"1806044",40,40,40,FALSE,FALSE
"1806045",40,40,40,FALSE,FALSE
"1806046",40,40,40,FALSE,FALSE
"1806047",40,40,40,FALSE,FALSE
"1806048",40,40,40,FALSE,FALSE
"1806049",40,40,40,FALSE,FALSE
"1806050",40,40,40,FALSE,FALSE
"1806051",40,40,40,FALSE,FALSE
"1806052",40,40,40,FALSE,FALSE
"1806053",40,40,40,FALSE,FALSE
"1806054",40,40,40,FALSE,FALSE
"1807001",40,50,85,TRUE,TRUE
"1807002",40,40,40,FALSE,FALSE
"1807003",40,40,40,FALSE,FALSE
"1807004",40,40,40,FALSE,FALSE
"1807005",40,40,40,FALSE,FALSE
"1807006",40,40,40,FALSE,FALSE
"1807007",40,40,40,FALSE,FALSE
"1807008",40,40,40,FALSE,FALSE
"1807009",40,40,40,FALSE,FALSE
"1807010",40,40,40,FALSE,FALSE
"1807011",40,40,40,FALSE,FALSE
"1807012",40,40,40,FALSE,FALSE
"1807013",40,40,40,FALSE,FALSE
"1807014",40,40,40,FALSE,FALSE
"1807015",40,40,40,FALSE,FALSE
"1807016",40,40,40,FALSE,FALSE
"1807017",40,40,40,FALSE,FALSE
"1807018",40,40,40,FALSE,FALSE
"1807020",40,40,40,FALSE,FALSE
"1807021",40,40,40,FALSE,FALSE
"1807022",40,40,40,FALSE,FALSE
"1807023",40,40,40,FALSE,FALSE
"1807025",40,40,40,FALSE,FALSE
"1807026",40,40,40,FALSE,FALSE
"1807027",40,40,40,FALSE,FALSE
"1807028",40,40,40,FALSE,FALSE
"1807029",40,40,40,FALSE,FALSE
"1807030",40,40,40,FALSE,FALSE
"1807031",40,40,40,FALSE,FALSE
"1807032",40,40,40,FALSE,FALSE
"1807033",40,40,40,FALSE,FALSE
"1807034",40,50,85,TRUE,TRUE
"1807035",40,50,85,TRUE,TRUE
"1807036",40,50,85,TRUE,TRUE
"1807038",40,50,85,TRUE,TRUE
"1807039",40,50,85,TRUE,TRUE
"1807040",40,50,85,TRUE,TRUE
"1807041",40,40,40,FALSE,FALSE
"1807042",40,40,40,FALSE,FALSE
"1807043",40,50,85,TRUE,TRUE
"1807044",40,50,85,TRUE,TRUE
"1808001",40,50,85,TRUE,TRUE
"1808002",40,40,40,FALSE,FALSE
"1808003",40,40,40,FALSE,FALSE
"1808004",40,40,40,FALSE,FALSE
"1808005",40,40,40,FALSE,FALSE
"1808006",40,40,40,FALSE,FALSE
"1808007",40,40,40,FALSE,FALSE
"1808008",40,40,40,FALSE,FALSE
"1808009",40,40,40,FALSE,FALSE
"1808010",40,40,40,FALSE,FALSE
"1808011",40,40,40,FALSE,FALSE
"1808012",40,40,40,FALSE,FALSE
"1808013",40,40,40,FALSE,FALSE
"1808014",40,40,40,FALSE,FALSE
"1808015",40,40,40,FALSE,FALSE
"1808016",40,40,40,FALSE,FALSE
"1808017",40,40,40,FALSE,FALSE
"1808018",40,40,40,FALSE,FALSE
"1808019",40,40,40,FALSE,FALSE
"1808020",40,40,40,FALSE,FALSE
"1808021",40,40,40,FALSE,FALSE
"1808022",40,40,40,FALSE,FALSE
"1808023",40,40,40,FALSE,FALSE
"1808024",40,40,40,FALSE,FALSE
"1808025",40,40,40,FALSE,FALSE
"1808026",40,40,40,FALSE,FALSE
"1808027",40,40,40,FALSE,FALSE
"1808028",40,40,40,FALSE,FALSE
"1808029",40,40,40,FALSE,FALSE
"1808030",40,40,40,FALSE,FALSE
"1808031",40,40,40,FALSE,FALSE
"1808032",40,40,40,FALSE,FALSE
"1808033",40,40,40,FALSE,FALSE
"1808034",40,40,40,FALSE,FALSE
"1808035",40,40,40,FALSE,FALSE
"1808036",40,40,40,FALSE,FALSE
"1808037",40,40,40,FALSE,FALSE
"1808038",40,40,40,FALSE,FALSE
"1808039",40,40,40,FALSE,FALSE
"1808040",40,40,40,FALSE,FALSE
"1808041",40,40,40,FALSE,FALSE
"1808042",40,40,40,FALSE,FALSE
"1808043",40,40,40,FALSE,FALSE
"1808044",40,40,40,FALSE,FALSE
"1808045",40,40,40,FALSE,FALSE
"1808046",40,40,40,FALSE,FALSE
"1808047",40,50,85,TRUE,TRUE
"1808048",40,50,85,TRUE,TRUE
"1808049",40,50,85,TRUE,TRUE
"1808050",40,50,85,TRUE,TRUE
"1808051",40,50,85,TRUE,TRUE
"1808052",40,50,85,TRUE,TRUE
"1808053",40,50,85,TRUE,TRUE
"1808054",40,50,85,TRUE,TRUE
"1809001",40,50,85,TRUE,TRUE
"1809002",40,40,40,FALSE,FALSE
"1809003",40,40,40,FALSE,FALSE
"1809004",40,40,40,FALSE,FALSE
"1809005",40,40,40,FALSE,FALSE
"1809006",40,40,40,FALSE,FALSE
"1809007",40,40,40,FALSE,FALSE
"1809008",40,40,40,FALSE,FALSE
"1809009",40,40,40,FALSE,FALSE
"1809010",40,40,40,FALSE,FALSE
"1809011",40,40,40,FALSE,FALSE
"1809012",40,40,40,FALSE,FALSE
"1809013",40,40,40,FALSE,FALSE
"1809014",40,40,40,FALSE,FALSE
"1809015",40,40,40,FALSE,FALSE
"1809016",40,40,40,FALSE,FALSE
"1809017",40,40,40,FALSE,FALSE
"1809018",40,40,40,FALSE,FALSE
"1809019",40,40,40,FALSE,FALSE
"1809020",40,40,40,FALSE,FALSE
"1809021",40,40,40,FALSE,FALSE
"1809022",40,40,40,FALSE,FALSE
"1809023",40,40,40,FALSE,FALSE
"1809024",40,40,40,FALSE,FALSE
"1809025",40,40,40,FALSE,FALSE
"1809026",40,40,40,FALSE,FALSE
"1809027",40,40,40,FALSE,FALSE
"1809028",40,50,85,TRUE,TRUE
"1809029",40,50,85,TRUE,TRUE
"1809030",40,50,85,TRUE,TRUE
"1810001",40,50,85,TRUE,TRUE
"1810002",40,40,40,FALSE,FALSE
"1810003",40,40,40,FALSE,FALSE
"1810004",40,40,40,FALSE,FALSE
"1810005",40,40,40,FALSE,FALSE
"1810006",40,40,40,FALSE,FALSE
"1810007",40,40,40,FALSE,FALSE
"1810008",40,40,40,FALSE,FALSE
"1810009",40,40,40,FALSE,FALSE
"1810010",40,40,40,FALSE,FALSE
"1810011",40,40,40,FALSE,FALSE
"1810012",40,40,40,FALSE,FALSE
"1810013",40,40,40,FALSE,FALSE
"1810014",40,40,40,FALSE,FALSE
"1810015",40,40,40,FALSE,FALSE
"1810016",40,40,40,FALSE,FALSE
"1810017",40,40,40,FALSE,FALSE
"1810018",40,40,40,FALSE,FALSE
"1810019",40,40,40,FALSE,FALSE
"1810020",40,40,40,FALSE,FALSE
"1810021",40,40,40,FALSE,FALSE
"1810022",40,40,40,FALSE,FALSE
"1810023",40,40,40,FALSE,FALSE
"1810024",40,40,40,FALSE,FALSE
"1810025",40,40,40,FALSE,FALSE
"1810026",40,40,40,FALSE,FALSE
"1810027",40,40,40,FALSE,FALSE
"1810028",40,40,40,FALSE,FALSE
"1810029",40,40,40,FALSE,FALSE
"1810030",40,40,40,FALSE,FALSE
"1810031",40,40,40,FALSE,FALSE
"1810032",40,40,40,FALSE,FALSE
"1810033",40,40,40,FALSE,FALSE
"1810034",40,40,40,FALSE,FALSE
"1810035",40,40,40,FALSE,FALSE
"1810036",40,40,40,FALSE,FALSE
"1810037",40,40,40,FALSE,FALSE
"1810039",40,50,85,TRUE,TRUE
"1810040",40,50,85,TRUE,TRUE
"1810041",40,50,85,TRUE,TRUE
"1810042",40,50,85,TRUE,TRUE
"1810043",40,50,85,TRUE,TRUE
"1810044",40,50,85,TRUE,TRUE
"1811001",40,50,85,TRUE,TRUE
"1811002",40,40,40,FALSE,FALSE
"1811003",40,40,40,FALSE,FALSE
"1811004",40,40,40,FALSE,FALSE
"1811005",40,40,40,FALSE,FALSE
"1811006",40,40,40,FALSE,FALSE
"1811007",40,40,40,FALSE,FALSE
"1811008",40,40,40,FALSE,FALSE
"1811009",40,40,40,FALSE,FALSE
"1811010",40,40,40,FALSE,FALSE
"1811011",40,40,40,FALSE,FALSE
"1811012",40,40,40,FALSE,FALSE
"1811013",40,40,40,FALSE,FALSE
"1811014",40,40,40,FALSE,FALSE
"1811015",40,40,40,FALSE,FALSE
"1811016",40,40,40,FALSE,FALSE
"1811017",40,40,40,FALSE,FALSE
"1811018",40,40,40,FALSE,FALSE
"1811019",40,40,40,FALSE,FALSE
"1811020",40,40,40,FALSE,FALSE
"1811021",40,40,40,FALSE,FALSE
"1811022",40,40,40,FALSE,FALSE
"1811023",40,40,40,FALSE,FALSE
"1811024",40,40,40,FALSE,FALSE
"1811025",40,40,40,FALSE,FALSE
"1811026",40,40,40,FALSE,FALSE
"1811027",40,40,40,FALSE,FALSE
"1811028",40,40,40,FALSE,FALSE
"1811029",40,40,40,FALSE,FALSE
"1811030",40,40,40,FALSE,FALSE
"1811031",40,40,40,FALSE,FALSE
"1811032",40,40,40,FALSE,FALSE
"1811033",40,40,40,FALSE,FALSE
"1811034",40,40,40,FALSE,FALSE
"1811035",40,40,40,FALSE,FALSE
"1811036",40,40,40,FALSE,FALSE
"1811037",40,40,40,FALSE,FALSE
"1811038",40,40,40,FALSE,FALSE
"1811039",40,40,40,FALSE,FALSE
"1811040",40,40,40,FALSE,FALSE
"1811041",40,40,40,FALSE,FALSE
"1811042",40,40,40,FALSE,FALSE
"1811043",40,50,85,TRUE,TRUE
"1811044",40,50,85,TRUE,TRUE
"1811045",40,50,85,TRUE,TRUE
"1811046",40,50,85,TRUE,TRUE
"1811047",40,50,85,TRUE,TRUE
"1812001",40,50,85,TRUE,TRUE
"1812002",40,40,40,FALSE,FALSE
"1812003",40,40,40,FALSE,FALSE
"1812004",40,40,40,FALSE,FALSE
